Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
45931,6,02/03/2018 12:43:08,28,2,0,0,0,0,0,0,0,0,0,0,0,0,71428.57143,28,0,28,28,28,28,0,28,28,0,0,0,0,0,0,0,0,0,40,0,71428.57143,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,257,-1,0,20,0,0,0,0,0,0,0,0,Benign
3389,6,02/03/2018 03:22:13,2085125,8,7,1128,1581,661,0,141,222.6233206,1173,0,225.8571429,430.0986044,1299.202686,7.193813321,148937.5,242816.3067,937476,2,2085125,297875,397846.0613,1187025,2,1899424,316570.6667,305285.9893,937476,170654,0,0,0,0,172,152,3.836700438,3.357112883,0,1173,169.3125,317.731274,100953.1625,0,0,1,1,0,0,0,1,0,180.6,141,225.8571429,0,0,0,0,0,0,8,1128,7,1581,8192,62872,5,20,0,0,0,0,0,0,0,0,Benign
445,6,02/03/2018 02:30:31,799869,5,4,373,172,140,0,74.6,70.28371077,133,0,43,62.75348596,681.361573,11.25184249,99983.625,137623.6952,267081,33,799804,199951,132556.1814,267114,1119,799831,266610.3333,831.2041466,267159,265654,0,0,0,0,112,92,6.251023605,5.000818884,0,140,54.5,64.19804428,4121.388889,0,0,0,1,0,0,0,0,0,60.55555556,74.6,43,0,0,0,0,0,0,5,373,4,172,8192,0,3,20,0,0,0,0,0,0,0,0,Benign
3389,6,02/03/2018 02:37:46,2160951,8,7,1128,1581,661,0,141,222.6233206,1173,0,225.8571429,430.0986044,1253.614728,6.941388305,154353.6429,247777.4364,953203,48,2160951,308707.2857,401312.1711,1204198,210,1963349,327224.8333,307221.8095,953203,181051,0,0,0,0,172,152,3.702073763,3.239314543,0,1173,169.3125,317.731274,100953.1625,0,0,1,1,0,0,0,1,0,180.6,141,225.8571429,0,0,0,0,0,0,8,1128,7,1581,8192,62872,5,20,0,0,0,0,0,0,0,0,Benign
445,6,02/03/2018 04:42:22,635019,5,4,373,172,140,0,74.6,70.28371077,133,0,43,62.75348596,858.2420369,14.17280428,79377.375,109489.123,212667,2,634980,158745,105831.408,212722,2,634969,211656.3333,955.6863153,212750,210982,0,0,0,0,112,92,7.873780155,6.299024124,0,140,54.5,64.19804428,4121.388889,0,0,0,1,0,0,0,0,0,60.55555556,74.6,43,0,0,0,0,0,0,5,373,4,172,8192,0,3,20,0,0,0,0,0,0,0,0,Benign
445,6,02/03/2018 11:29:14,589592,5,4,286,170,103,0,57.2,52.48523602,131,0,42.5,61.79805822,773.4161929,15.26479328,73699,101051.5582,196848,19,589554,147388.5,96882.92344,197044,2070,589573,196524.3333,1037.154923,197290,195344,0,0,0,0,112,92,8.480440712,6.784352569,0,131,45.6,52.98469381,2807.377778,0,0,0,1,0,0,0,0,0,50.66666667,57.2,42.5,0,0,0,0,0,0,5,286,4,170,8192,0,3,20,0,0,0,0,0,0,0,0,Benign
3389,6,02/03/2018 12:56:40,1667691,8,7,1128,1581,661,0,141,222.6233206,1173,0,225.8571429,430.0986044,1624.401643,8.994471998,119120.7857,245576.7507,953158,24,1667691,238241.5714,390012.0637,1117807,24,1559233,259872.1667,340344.9292,953158,108558,0,0,0,0,172,152,4.797051732,4.197420266,0,1173,169.3125,317.731274,100953.1625,0,0,1,1,0,0,0,1,0,180.6,141,225.8571429,0,0,0,0,0,0,8,1128,7,1581,8192,62872,5,20,0,0,0,0,0,0,0,0,Benign
445,6,02/03/2018 12:57:42,735888,5,4,286,170,103,0,57.2,52.48523602,131,0,42.5,61.79805822,619.6595134,12.23012198,91986,126701.4954,247090,30,735829,183957.25,122366.925,247120,419,735858,245286,2184.770697,247807,243944,0,0,0,0,112,92,6.794512208,5.435609767,0,131,45.6,52.98469381,2807.377778,0,0,0,1,0,0,0,0,0,50.66666667,57.2,42.5,0,0,0,0,0,0,5,286,4,170,8192,0,3,20,0,0,0,0,0,0,0,0,Benign
49842,6,02/03/2018 08:57:21,35,1,1,0,0,0,0,0,0,0,0,0,0,0,57142.85714,35,0,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,28571.42857,28571.42857,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,256,256,0,20,0,0,0,0,0,0,0,0,Benign
3389,6,02/03/2018 11:05:46,2013258,8,7,1128,1581,661,0,141,222.6233206,1173,0,225.8571429,430.0986044,1345.580149,7.450609907,143804.1429,246138.0067,953136,45,2013258,287608.2857,399187.2345,1181611,144,1846759,307793.1667,316744.91,953136,155719,0,0,0,0,172,152,3.973658617,3.47695129,0,1173,169.3125,317.731274,100953.1625,0,0,0,1,0,0,0,0,0,180.6,141,225.8571429,0,0,0,0,0,0,8,1128,7,1581,8192,62872,5,20,0,0,0,0,0,0,0,0,Benign
53,17,02/03/2018 08:48:36,742,1,1,77,155,77,77,77,0,155,155,155,0,312668.4636,2695.41779,742,0,742,742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1347.708895,1347.708895,77,155,103,45.033321,2028,0,0,0,0,0,0,0,0,1,154.5,77,155,0,0,0,0,0,0,1,77,1,155,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
3389,6,02/03/2018 02:01:40,1662645,8,7,1144,1581,677,0,143,227.9699228,1173,0,225.8571429,430.0986044,1638.954798,9.02176953,118760.3571,241373.9379,937637,2,1662645,237520.7143,387159.8462,1110537,2,1553603,258933.8333,333417.4815,937637,109220,0,0,0,0,172,152,4.811610416,4.210159114,0,1173,170.3125,319.4027173,102018.0958,0,0,1,1,0,0,0,1,0,181.6666667,143,225.8571429,0,0,0,0,0,0,8,1144,7,1581,8192,62856,5,20,0,0,0,0,0,0,0,0,Benign
3389,6,02/03/2018 11:31:26,2222787,8,7,1144,1581,677,0,143,227.9699228,1173,0,225.8571429,430.0986044,1225.938428,6.748284923,158770.5,248748.1275,953122,50,2222787,317541,387232.2989,1177716,70,2048765,341460.8333,300467.4783,953122,201355,0,0,0,0,172,152,3.599085292,3.149199631,0,1173,170.3125,319.4027173,102018.0958,0,0,1,1,0,0,0,1,0,181.6666667,143,225.8571429,0,0,0,0,0,0,8,1144,7,1581,8192,62856,5,20,0,0,0,0,0,0,0,0,Benign
3389,6,02/03/2018 11:16:57,2746153,8,9,1128,1655,661,0,141,222.6233206,1173,0,183.8888889,381.6724526,1013.417679,6.190478098,171634.5625,238768.8852,953155,42,2746153,392307.5714,648066.0222,1854167,42,2569339,321167.375,264739.4539,953155,172924,0,0,0,0,172,192,2.913166164,3.277311934,0,1173,154.6111111,301.5080018,90907.07516,0,0,1,1,0,0,0,1,1,163.7058824,141,183.8888889,0,0,0,0,0,0,8,1128,9,1655,8192,62872,5,20,0,0,0,0,0,0,0,0,Benign
62264,6,02/03/2018 09:36:03,28,2,0,0,0,0,0,0,0,0,0,0,0,0,71428.57143,28,0,28,28,28,28,0,28,28,0,0,0,0,0,0,0,0,0,40,0,71428.57143,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,256,-1,0,20,0,0,0,0,0,0,0,0,Benign
3389,6,02/03/2018 09:14:44,1844657,8,7,1148,1581,677,0,143.5,228.1296624,1173,0,225.8571429,430.0986044,1479.407825,8.131593028,131761.2143,245582.4981,953140,3,1844657,263522.4286,391749.3955,1143984,3,1705300,284216.6667,328332.5524,953140,138189,0,0,0,0,172,152,4.336849615,3.794743413,0,1173,170.5625,319.4332416,102037.5958,0,0,1,1,0,0,0,1,0,181.9333333,143.5,225.8571429,0,0,0,0,0,0,8,1148,7,1581,8192,62852,5,20,0,0,0,0,0,0,0,0,Benign
59980,6,02/03/2018 08:48:35,24,2,0,0,0,0,0,0,0,0,0,0,0,0,83333.33333,24,0,24,24,24,24,0,24,24,0,0,0,0,0,0,0,0,0,40,0,83333.33333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,64800,-1,0,20,0,0,0,0,0,0,0,0,Benign
49864,6,02/03/2018 08:59:12,6,1,1,0,0,0,0,0,0,0,0,0,0,0,333333.3333,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,166666.6667,166666.6667,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,229,258,0,20,0,0,0,0,0,0,0,0,Benign
3389,6,02/03/2018 05:02:53,1665627,8,7,1128,1581,661,0,141,222.6233206,1173,0,225.8571429,430.0986044,1626.414557,9.005617704,118973.3571,245588.917,953254,3,1665627,237946.7143,390420.7379,1118491,3,1557670,259611.6667,340556.6913,953254,108236,0,0,0,0,172,152,4.802996109,4.202621595,0,1173,169.3125,317.731274,100953.1625,0,0,1,1,0,0,0,1,0,180.6,141,225.8571429,0,0,0,0,0,0,8,1128,7,1581,8192,62872,5,20,0,0,0,0,0,0,0,0,Benign
0,0,02/03/2018 09:08:16,131557,2,0,0,0,0,0,0,0,0,0,0,0,0,15.20253578,131557,0,131557,131557,131557,131557,0,131557,131557,0,0,0,0,0,0,0,0,0,0,0,15.20253578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,Benign
53,17,02/03/2018 09:16:28,1694,1,1,43,99,43,43,43,0,99,99,99,0,83825.26564,1180.637544,1694,0,1694,1694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,590.3187721,590.3187721,43,99,61.66666667,32.33161507,1045.333333,0,0,0,0,0,0,0,0,1,92.5,43,99,0,0,0,0,0,0,1,43,1,99,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
56452,6,02/03/2018 12:55:17,18,2,0,0,0,0,0,0,0,0,0,0,0,0,111111.1111,18,0,18,18,18,18,0,18,18,0,0,0,0,0,0,0,0,0,40,0,111111.1111,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,256,-1,0,20,0,0,0,0,0,0,0,0,Benign
3389,6,02/03/2018 01:08:09,3755990,12,9,1144,2813,677,0,95.33333333,195.0111108,1173,0,312.5555556,495.880558,1053.517182,5.591069199,187799.5,309687.3438,1127599,48,3755990,341453.6364,410843.1414,1142138,183,3619327,452415.875,421167.4649,1265514,138651,0,0,0,0,276,192,3.194896685,2.396172514,0,1173,179.8636364,356.0405669,126764.8853,0,0,0,1,0,0,0,0,0,188.4285714,95.33333333,312.5555556,0,0,0,0,0,0,12,1144,9,2813,8192,62856,5,20,0,0,0,0,0,0,0,0,Benign
53,17,02/03/2018 09:48:51,33050,2,2,80,192,40,40,40,0,96,96,96,0,8229.954614,121.0287443,11016.66667,13443.55326,26004,21,26004,26004,0,26004,26004,21,21,0,21,21,0,0,0,0,16,16,60.51437216,60.51437216,40,96,62.4,30.67246322,940.8,0,0,0,0,0,0,0,0,1,78,40,96,0,0,0,0,0,0,2,80,2,192,-1,-1,1,8,0,0,0,0,0,0,0,0,Benign
445,6,02/03/2018 11:57:26,1251848,5,4,373,172,140,0,74.6,70.28371077,133,0,43,62.75348596,435.3563691,7.189371234,156481,217601.1755,464130,47,1251787,312946.75,212726.338,464177,2233,1251794,417264.6667,59705.64517,464226,350072,0,0,0,0,112,92,3.99409513,3.195276104,0,140,54.5,64.19804428,4121.388889,0,0,0,1,0,0,0,0,0,60.55555556,74.6,43,0,0,0,0,0,0,5,373,4,172,8192,0,3,20,0,0,0,0,0,0,0,0,Benign
53,17,02/03/2018 08:51:24,1255,1,1,32,48,32,32,32,0,48,48,48,0,63745.01992,1593.625498,1255,0,1255,1255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,796.812749,796.812749,32,48,37.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,56,32,48,0,0,0,0,0,0,1,32,1,48,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
3389,6,02/03/2018 04:28:22,1981391,8,7,1128,1581,661,0,141,222.6233206,1173,0,225.8571429,430.0986044,1367.221311,7.570439151,141527.9286,241908.9882,937534,21,1981391,283055.8571,391027.8999,1158871,147,1824808,304134.6667,311391.1584,937534,161955,0,0,0,0,172,152,4.037567547,3.532871604,0,1173,169.3125,317.731274,100953.1625,0,0,1,1,0,0,0,1,0,180.6,141,225.8571429,0,0,0,0,0,0,8,1128,7,1581,8192,62872,5,20,0,0,0,0,0,0,0,0,Benign
53,17,02/03/2018 09:35:20,29747,2,2,70,126,35,35,35,0,63,63,63,0,6588.899721,134.4673412,9915.666667,10760.34648,21368,16,21368,21368,0,21368,21368,16,16,0,16,16,0,0,0,0,16,16,67.23367062,67.23367062,35,63,46.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,57.75,35,63,0,0,0,0,0,0,2,70,2,126,-1,-1,1,8,0,0,0,0,0,0,0,0,Benign
3389,6,02/03/2018 04:56:30,1652416,8,7,1128,1581,661,0,141,222.6233206,1173,0,225.8571429,430.0986044,1639.417677,9.077617259,118029.7143,241390.3136,937532,2,1652416,236059.4286,386610.319,1107962,2,1544889,257481.5,334058.9921,937532,107776,0,0,0,0,172,152,4.841395871,4.236221387,0,1173,169.3125,317.731274,100953.1625,0,0,1,1,0,0,0,1,0,180.6,141,225.8571429,0,0,0,0,0,0,8,1128,7,1581,8192,62872,5,20,0,0,0,0,0,0,0,0,Benign
445,6,02/03/2018 10:18:25,783720,5,4,373,172,140,0,74.6,70.28371077,133,0,43,62.75348596,695.4014189,11.48369316,97965,135441.921,273414,2,783680,195920,131342.7438,273512,2,783673,261224.3333,16931.94821,273454,241899,0,0,0,0,112,92,6.379829531,5.103863625,0,140,54.5,64.19804428,4121.388889,0,0,0,1,0,0,0,0,0,60.55555556,74.6,43,0,0,0,0,0,0,5,373,4,172,8192,0,3,20,0,0,0,0,0,0,0,0,Benign
53,17,02/03/2018 09:37:17,1407,1,1,31,63,31,31,31,0,63,63,63,0,66808.81308,1421.464108,1407,0,1407,1407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,710.732054,710.732054,31,63,41.66666667,18.47520861,341.3333333,0,0,0,0,0,0,0,0,1,62.5,31,63,0,0,0,0,0,0,1,31,1,63,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
3389,6,02/03/2018 04:32:14,2135095,8,7,1128,1581,661,0,141,222.6233206,1173,0,225.8571429,430.0986044,1268.796002,7.025448516,152506.7857,247051.0053,953145,52,2135095,305013.5714,399456.1275,1196887,128,1954290,325715,308384.6135,953145,179493,0,0,0,0,172,152,3.746905875,3.278542641,0,1173,169.3125,317.731274,100953.1625,0,0,1,1,0,0,0,1,0,180.6,141,225.8571429,0,0,0,0,0,0,8,1128,7,1581,8192,62872,5,20,0,0,0,0,0,0,0,0,Benign
3389,6,02/03/2018 04:09:43,2530571,8,7,1148,1581,677,0,143.5,228.1296624,1173,0,225.8571429,430.0986044,1078.412738,5.927515964,180755.0714,249959.781,937557,50,2530571,361510.1429,405319.4915,1255047,50,2277195,379532.5,274491.036,937557,253636,0,0,0,0,172,152,3.161341847,2.766174116,0,1173,170.5625,319.4332416,102037.5958,0,0,1,1,0,0,0,1,0,181.9333333,143.5,225.8571429,0,0,0,0,0,0,8,1148,7,1581,8192,62852,5,20,0,0,0,0,0,0,0,0,Benign
3389,6,02/03/2018 04:42:47,2140805,8,7,1144,1581,677,0,143,227.9699228,1173,0,225.8571429,430.0986044,1272.885667,7.006710093,152914.6429,247193.5439,953143,2,2140805,305829.2857,403246.216,1206530,2,1948282,324713.6667,309001.3662,953143,179591,0,0,0,0,172,152,3.736912049,3.269798043,0,1173,170.3125,319.4027173,102018.0958,0,0,1,1,0,0,0,1,0,181.6666667,143,225.8571429,0,0,0,0,0,0,8,1144,7,1581,8192,62856,5,20,0,0,0,0,0,0,0,0,Benign
53,17,02/03/2018 09:32:38,32753,2,2,86,198,43,43,43,0,99,99,99,0,8670.961439,122.1262174,10917.66667,9702.870572,18559,1,18559,18559,0,18559,18559,1,1,0,1,1,0,0,0,0,16,16,61.06310872,61.06310872,43,99,65.4,30.67246322,940.8,0,0,0,0,0,0,0,0,1,81.75,43,99,0,0,0,0,0,0,2,86,2,198,-1,-1,1,8,0,0,0,0,0,0,0,0,Benign
3389,6,02/03/2018 03:53:30,2105414,8,7,1128,1581,661,0,141,222.6233206,1173,0,225.8571429,430.0986044,1286.682809,7.12448953,150386.7143,247411.2271,953126,53,2105414,300773.4286,390277.4639,1171236,204,1937004,322834,309442.9535,953126,175143,0,0,0,0,172,152,3.79972775,3.324761781,0,1173,169.3125,317.731274,100953.1625,0,0,1,1,0,0,0,1,0,180.6,141,225.8571429,0,0,0,0,0,0,8,1128,7,1581,8192,62872,5,20,0,0,0,0,0,0,0,0,Benign
3389,6,02/03/2018 01:58:22,3241532,9,10,1262,1699,661,0,140.2222222,208.2581198,1173,0,169.9,362.9035531,913.4569703,5.861426017,180085.1111,252834.4865,953150,11,3241532,405191.5,392636.1063,1200041,189,3045983,338442.5556,279408.752,953150,17388,0,0,0,0,192,224,2.776464955,3.084961062,0,1173,148.05,286.4948746,82079.31316,0,0,0,1,0,0,0,0,1,155.8421053,140.2222222,169.9,0,0,0,0,0,0,9,1262,10,1699,8192,62872,6,20,0,0,0,0,0,0,0,0,Benign
24328,6,02/03/2018 01:15:18,22,2,0,0,0,0,0,0,0,0,0,0,0,0,90909.09091,22,0,22,22,22,22,0,22,22,0,0,0,0,0,0,0,0,0,40,0,90909.09091,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,256,-1,0,20,0,0,0,0,0,0,0,0,Benign
53,17,02/03/2018 09:16:29,46290,2,2,92,266,46,46,46,0,133,133,133,0,7733.851804,86.411752,15430,25480.08146,44849,365,45925,45925,0,45925,45925,45214,45214,0,45214,45214,0,0,0,0,16,16,43.205876,43.205876,46,133,80.8,47.6518625,2270.7,0,0,0,0,0,0,0,0,1,101,46,133,0,0,0,0,0,0,2,92,2,266,-1,-1,1,8,0,0,0,0,0,0,0,0,Benign
445,6,02/03/2018 11:20:10,781097,5,4,286,170,103,0,57.2,52.48523602,131,0,42.5,61.79805822,583.7943303,11.52225652,97637.125,134424.2882,262373,34,781063,195265.75,129690.8771,262419,745,781051,260350.3333,2626.582634,263376,258656,0,0,0,0,112,92,6.401253622,5.121002897,0,131,45.6,52.98469381,2807.377778,0,0,0,1,0,0,0,0,0,50.66666667,57.2,42.5,0,0,0,0,0,0,5,286,4,170,8192,0,3,20,0,0,0,0,0,0,0,0,Benign
3389,6,02/03/2018 12:48:23,2193368,8,7,1128,1581,661,0,141,222.6233206,1173,0,225.8571429,430.0986044,1235.086862,6.838797685,156669.1429,248285.497,953170,30,2193368,313338.2857,389591.245,1180104,168,2017606,336267.6667,302781.38,953170,201892,0,0,0,0,172,152,3.647358765,3.19143892,0,1173,169.3125,317.731274,100953.1625,0,0,1,1,0,0,0,1,0,180.6,141,225.8571429,0,0,0,0,0,0,8,1128,7,1581,8192,62872,5,20,0,0,0,0,0,0,0,0,Benign
3389,6,02/03/2018 09:48:59,3730781,8,11,1128,1581,661,0,141,222.6233206,1173,0,143.7272727,352.1017157,726.1214207,5.092767439,207265.6111,481951.3152,2069479,3,3730781,532968.7143,799436.0852,2263255,3,3599251,359925.1,621791.0661,2069479,1985,0,0,0,0,172,232,2.144323132,2.948444307,0,1173,135.45,290.7368995,84527.94474,0,0,1,1,0,0,0,1,1,142.5789474,141,143.7272727,0,0,0,0,0,0,8,1128,11,1581,8192,62872,5,20,0,0,0,0,0,0,0,0,Benign
13534,6,02/03/2018 10:55:24,36,2,0,0,0,0,0,0,0,0,0,0,0,0,55555.55556,36,0,36,36,36,36,0,36,36,0,0,0,0,0,0,0,0,0,40,0,55555.55556,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,260,-1,0,20,0,0,0,0,0,0,0,0,Benign
60687,6,02/03/2018 04:28:08,18,2,0,0,0,0,0,0,0,0,0,0,0,0,111111.1111,18,0,18,18,18,18,0,18,18,0,0,0,0,0,0,0,0,0,40,0,111111.1111,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,259,-1,0,20,0,0,0,0,0,0,0,0,Benign
53,17,02/03/2018 09:19:08,386,1,1,30,62,30,30,30,0,62,62,62,0,238341.9689,5181.34715,386,0,386,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2590.673575,2590.673575,30,62,40.66666667,18.47520861,341.3333333,0,0,0,0,0,0,0,0,1,61,30,62,0,0,0,0,0,0,1,30,1,62,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
445,6,02/03/2018 09:54:38,1215959,5,4,373,172,140,0,74.6,70.28371077,133,0,43,62.75348596,448.2059017,7.401565349,151994.875,209818.5838,419885,2,1215909,303977.25,202920.5597,419937,2,1215911,405303.6667,12859.55452,419974,395980,0,0,0,0,112,92,4.111980749,3.289584599,0,140,54.5,64.19804428,4121.388889,0,0,0,1,0,0,0,0,0,60.55555556,74.6,43,0,0,0,0,0,0,5,373,4,172,8192,0,3,20,0,0,0,0,0,0,0,0,Benign
3389,6,02/03/2018 12:56:53,2343341,8,7,1128,1581,661,0,141,222.6233206,1173,0,225.8571429,430.0986044,1156.041737,6.401117038,167381.5,250011.3719,953154,59,2343341,334763,400204.2458,1222230,65,2134004,355667.3333,293329.0512,953154,218425,0,0,0,0,172,152,3.413929087,2.987187951,0,1173,169.3125,317.731274,100953.1625,0,0,1,1,0,0,0,1,0,180.6,141,225.8571429,0,0,0,0,0,0,8,1128,7,1581,8192,62872,5,20,0,0,0,0,0,0,0,0,Benign
445,6,02/03/2018 02:05:33,2726112,5,4,373,172,140,0,74.6,70.28371077,133,0,43,62.75348596,199.9184186,3.301405078,340764,488287.0113,1246074,34,2726055,681513.75,496789.4692,1246119,34928,2726067,908689,322608.4985,1281036,712793,0,0,0,0,112,92,1.834113932,1.467291146,0,140,54.5,64.19804428,4121.388889,0,0,0,1,0,0,0,0,0,60.55555556,74.6,43,0,0,0,0,0,0,5,373,4,172,8192,0,3,20,0,0,0,0,0,0,0,0,Benign
3389,6,02/03/2018 04:55:48,2431580,8,8,1128,1618,661,0,141,222.6233206,1173,0,202.25,403.7533724,1129.30687,6.580083732,162105.3333,242056.4317,953167,13,2431580,347368.5714,534567.8352,1550202,13,2206004,315143.4286,286131.4608,953167,167851,0,0,0,0,172,172,3.290041866,3.290041866,0,1173,161.5294118,309.3111535,95673.38971,0,0,1,1,0,0,0,1,1,171.625,141,202.25,0,0,0,0,0,0,8,1128,8,1618,8192,62872,5,20,0,0,0,0,0,0,0,0,Benign
62320,6,02/03/2018 01:26:30,22,2,0,0,0,0,0,0,0,0,0,0,0,0,90909.09091,22,0,22,22,22,22,0,22,22,0,0,0,0,0,0,0,0,0,40,0,90909.09091,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,259,-1,0,20,0,0,0,0,0,0,0,0,Benign
3389,6,02/03/2018 12:43:53,1685917,8,7,1144,1581,677,0,143,227.9699228,1173,0,225.8571429,430.0986044,1616.331053,8.897235155,120422.6429,245467.0623,953203,2,1685917,240845.2857,391372.7147,1123171,2,1578175,263029.1667,338927.2315,953203,108394,0,0,0,0,172,152,4.745192082,4.152043072,0,1173,170.3125,319.4027173,102018.0958,0,0,1,1,0,0,0,1,0,181.6666667,143,225.8571429,0,0,0,0,0,0,8,1144,7,1581,8192,62856,5,20,0,0,0,0,0,0,0,0,Benign
445,6,02/03/2018 12:49:25,298501,7,4,286,170,103,0,40.85714286,51.14172651,131,0,42.5,61.79805822,1527.633073,36.85079782,29850.1,45762.67519,131183,19,298470,49745,50928.01335,131248,887,298482,99494,28241.02688,132101,82812,0,0,0,0,152,92,23.4505077,13.40029012,0,131,38,51.10772936,2612,0,0,0,1,0,0,0,0,0,41.45454545,40.85714286,42.5,0,0,0,0,0,0,7,286,4,170,8192,0,3,20,0,0,0,0,0,0,0,0,Benign
3389,6,02/03/2018 01:20:25,1668480,8,7,1128,1581,661,0,141,222.6233206,1173,0,225.8571429,430.0986044,1623.633487,8.990218642,119177.1429,245590.5308,953149,30,1668480,238354.2857,389651.7316,1117068,30,1559652,259942,340266.1506,953149,109045,0,0,0,0,172,152,4.794783276,4.195435366,0,1173,169.3125,317.731274,100953.1625,0,0,1,1,0,0,0,1,0,180.6,141,225.8571429,0,0,0,0,0,0,8,1128,7,1581,8192,62872,5,20,0,0,0,0,0,0,0,0,Benign
445,6,02/03/2018 09:19:49,455755,5,4,286,170,103,0,57.2,52.48523602,131,0,42.5,61.79805822,1000.53757,19.74745203,56969.375,78522.56265,158110,28,455687,113921.75,76041.15492,158217,61,455727,151909,5439.717915,158178,148435,0,0,0,0,112,92,10.97080668,8.776645347,0,131,45.6,52.98469381,2807.377778,0,0,0,1,0,0,0,0,0,50.66666667,57.2,42.5,0,0,0,0,0,0,5,286,4,170,8192,0,3,20,0,0,0,0,0,0,0,0,Benign
445,6,02/03/2018 02:48:14,501360,5,4,286,170,103,0,57.2,52.48523602,131,0,42.5,61.79805822,909.526089,17.95117281,62670,86344.62916,166956,20,501323,125330.75,83498.5573,167211,83,501340,167113.3333,186.143314,167326,166980,0,0,0,0,112,92,9.972873783,7.978299027,0,131,45.6,52.98469381,2807.377778,0,0,0,1,0,0,0,0,0,50.66666667,57.2,42.5,0,0,0,0,0,0,5,286,4,170,8192,0,3,20,0,0,0,0,0,0,0,0,Benign
53,17,02/03/2018 09:05:37,12295,1,1,52,80,52,52,52,0,80,80,80,0,10736.07157,162.6677511,12295,0,12295,12295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,81.33387556,81.33387556,52,80,61.33333333,16.16580754,261.3333333,0,0,0,0,0,0,0,0,1,92,52,80,0,0,0,0,0,0,1,52,1,80,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
